Year,Day,Variable_Source_Area_Delineated_Average,Snow(mm/day)_Delineated_Average,Snow_Melt(mm/day)_Delineated_Average,Rain(mm/day)_Delineated_Average,Runoff_All(mm/day)_Delineated_Average,Runoff_Suface(mm/day)_Delineated_Average,Air_Temperature(degC)_Delineated_Average,Min_Air_Temperature(degC)_Delineated_Average,Max_Air_Temperature(degC)_Delineated_Average,Ground_Surface_Temperature(degC)_Delineated_Average,N_in(gN/day/m2)_Delineated_Average,Grassland_71_agBiomass_Pool(gC)_Cover_Total,Grassland_71_agBiomass_Pool(gC/m2)_Cover_Average,Grassland_71_agBiomass_Pool(gC/m2)_Delineated_Average,EvergreenForest_42_ET(mm*m2/day)_Cover_Total,EvergreenForest_42_Biomass_Pool(gC)_Cover_Total,EvergreenForest_42_Biomass_Pool(gC/m2)_Cover_Average,Wetlands_90_Biomass_Pool(gC/m2)_Delineated_Average
1989,1,0.0866007469005721,0.4110719819297522,0.0101839772094562,1.4886313894774228,14.336317954178842,0.0078166853541368,1.759566303606449,,,0.5498653603789208,1.960731231723656e-06,12423600.0,2.0,0.056358269404286,158251485.78845215,3752843331696.0,41807.37649371527,22.48833631954804
1989,2,0.6385661332642594,4.677053520758738,0.0270487673861321,7.032684936690395,10.476070446991498,0.6146653111814133,1.5424525975827683,,,0.7057759405982743,1.5207512995401518e-05,12423600.0,2.0,0.056358269404286,144504872.02368164,3752843680714.0,41807.38038184105,22.48833631954804
1989,3,1.2176876455753611,0.0,4.322164122433482,10.004328163323493,9.430217720196795,0.9022323039907576,4.978130867132822,,,1.9916523843246248,3.942195400853693e-05,12423600.0,2.0,0.056358269404286,187894793.20666504,3752857315174.0,41807.53227227508,22.488336318551276
1989,4,4.364404995643039,0.0,0.7287203924134356,25.16559829503528,13.701353133027249,1.1639452177451894,7.029236046267537,,,2.964287620277145,8.197288548775893e-05,12423600.0,2.0,0.056358269404286,224178578.5892334,3752885999656.0,41807.85182276853,22.488336316557746
1989,5,0.8012402714237402,0.5136248037728685,0.0031747501325617,6.816537702767355,9.131017935568392,0.449689376417148,3.0723627719295967,,,1.921957362273578,3.7522676504579024e-05,12423600.0,2.0,0.056358269404286,169425443.7327881,3752920504262.0,41808.23621053171,22.488336316557746
1989,6,0.1881290207019836,1.3820306216393872,0.0046647482423764,2.1249133163065714,7.06031093069516,0.2958071427973062,0.8209187081197004,,,1.2543772465206395,1.523345623753873e-05,12423600.0,2.0,0.056358269404286,137589532.883667,3752952771598.0,41808.59567468872,22.48833631456421
1989,7,0.0013034185414911,0.99434015033516,0.0,0.0,5.633390835558555,0.154539008873887,-0.9058143980647644,,,0.6028614025850536,0.0,12423600.0,2.0,0.056358269404286,119424036.5670166,3753003132720.0,41809.15670700528,22.488336313567448
1989,8,0.0012295671063457,0.3503276267142194,0.0,0.0,4.709920092385908,0.101345981444932,-2.4318826280127173,,,-0.1556677033443296,0.0,12423600.0,2.0,0.056358269404286,102989984.28533936,3753051264454.0,41809.69290352264,22.488336313567448
1989,9,0.4482700736109182,13.583335034478816,0.3393418591708147,4.43757391071151,4.636581543593971,0.2132042300348623,-0.1002121730466991,,,0.8621974571016744,4.002760285599866e-05,12423600.0,2.0,0.056358269404286,121206198.5447998,3753087610228.0,41810.09780224163,22.488336313567448
1989,10,0.7029241387194913,5.089361682582584,2.4399090771762078,7.429519211628852,4.558180066318207,0.2295503874090189,1.6153353386281792,,,1.473985637429574,9.287521520310948e-05,12423600.0,2.0,0.056358269404286,139476408.68615723,3753129591462.0,41810.56548103885,22.488336312570684
1989,11,0.2876089373794911,1.7624148746800146,1.549910332621574,3.4507165886471927,3.8453658877763415,0.1263931346702881,1.1456630122184477,,,1.394835282756639,5.867853046332568e-05,12423600.0,2.0,0.056358269404286,134883197.25610352,3753172094222.0,41811.03896973323,22.488336312570684
1989,12,0.2956080521684647,1.2217372965259887,2.2619190758289003,3.7365934795082745,3.637078170484191,0.1132862107199585,1.974942112686587,,,1.7534000448684888,7.613282596501808e-05,12423600.0,2.0,0.056358269404286,141252102.6381836,3753221024894.0,41811.5840665693,22.488336312570684
1989,13,1.140180306359621,0.0,4.9784262430950506,12.252799234472295,4.683708932440993,0.1709025606473418,4.1295243213978745,,,2.5057898350793537,0.000190050080113172,12423600.0,2.0,0.056358269404286,170387803.83093262,3753263533752.0,41812.05762319655,22.488336312570684
1989,14,0.6767369587681423,4.521610501647389,0.0151865649707011,6.719197951985121,4.4956419608981895,0.1706919221891718,1.3749738329036532,,,1.7844198016385482,9.252757080751754e-05,12423600.0,2.0,0.056358269404286,140826402.07910156,3753302503278.0,41812.49175100345,22.488336312570684
1989,15,0.4962966283540764,8.090667651970131,0.0181581245719492,5.117782715064035,4.111167114079703,0.144952942088402,0.6320895987174573,,,1.505392961082772,7.669422197325404e-05,12423600.0,2.0,0.056358269404286,129684979.0267334,3753347765796.0,41812.99598391802,22.488336312570684
1989,16,4.512857698449733,0.6183873498058653,5.367536734535567,25.791276303388067,9.360560459946631,0.5176311436353512,3.94066319078982,,,2.6111173192469064,0.00033730703501052986,12423600.0,2.0,0.056358269404286,174795650.60046387,3753395282652.0,41813.52533057948,22.488336312570684
1989,17,1.8136352684257275,0.0,7.314343106073906,12.68300688376116,9.10327909898159,0.321085870693528,6.383433654936914,,,3.4891537961078987,0.0002461582849415096,12423600.0,2.0,0.056358269404286,213056489.27905276,3753444239174.0,41814.07071538939,22.488336312570684
1989,18,3.624688794478137,0.0,6.307060502259802,18.13868791827421,14.16705981606938,1.473071661933961,5.254791927442385,,,3.296826147335893,0.0002907741209233337,12423600.0,2.0,0.056358269404286,201140095.0657959,3753489390760.0,41814.573712500736,22.488336312570684
1989,19,0.0295964040327168,0.0,2.100081195673919,0.2755252858679414,9.213083901247858,0.3882801531893634,3.554687925696498,,,2.896881437914685,4.345923600762759e-05,12423600.0,2.0,0.056358269404286,177460053.22802734,3753538495360.0,41815.120746927256,22.488336312570684
1989,20,0.0013900033994468,0.0,1.7156668864546631,0.0,7.424929205727002,0.3064814296729117,4.251815078258836,,,3.2389555559940435,3.11916832397609e-05,12423600.0,2.0,0.056358269404286,181296464.56030276,3753588241774.0,41815.67493128176,22.488336312570684
1989,21,1.3424106323827023,0.0,1.1211906674478327,8.920634280885132,8.299057181729246,0.4589822912507428,3.8780759318851534,,,3.194163063402763,0.00017338377493797825,12423600.0,2.0,0.056358269404286,175358999.1430664,3753640889352.0,41816.26143514573,22.488336312570684
1989,22,0.3592447050335175,0.5500972459815542,0.0,3.286330354792744,6.328945357271566,0.1424744772571256,3.094518216622588,,,2.9974700764296074,7.567886938675855e-05,12423600.0,2.0,0.056358269404286,161556566.0834961,3753688152132.0,41816.78795135303,22.488336312570684
1989,23,0.0527399731978556,1.8895062629372117,0.0446389452676854,0.8571248490725328,5.026085665293215,0.0853687891238054,-0.1964955132274691,,,1.672493517029671,2.2784298907690724e-05,12423600.0,2.0,0.056358269404286,124739911.78765868,3753734749746.0,41817.30705748671,22.488336312570684
1989,24,0.0011139591946844,0.2501976146282861,0.0,0.0,4.194867149361095,0.0425616875534525,-1.7042712646439802,,,0.9163293643781388,0.0,12423600.0,2.0,0.056358269404286,109548616.28363036,3753781222308.0,41817.82477051772,22.488336312570684
1989,25,0.0010330335942236,0.4386452111393728,0.0,0.0,3.6000875633898763,0.02717579505749,-0.5452027603207165,,,1.3354267975741383,0.0,12423600.0,2.0,0.056358269404286,118008631.59606934,3753825709364.0,41818.32036464061,22.488336312570684
1989,26,0.000913504658512481,0.0,2.0674740643359613,0.0,3.1647945621051576,0.0291490042550936,2.3158217546054862,,,2.4345371604254376,5.772326459457631e-05,12423600.0,2.0,0.056358269404286,145780139.5480957,3753869542844.0,41818.80867780463,22.488336312570684
1989,27,0.6447457168259109,0.0,1.3211584902810156,8.110790685951228,3.647117545720122,0.0679184086024446,3.2306075520086424,,,2.8290527592069066,0.0002309578603928305,12423600.0,2.0,0.056358269404286,159380420.93823242,3753914046068.0,41819.30445204205,22.488336312570684
1989,28,0.0008149690874089164,0.0,0.2675550399241833,0.0,2.805004011973243,0.0095877839157073,3.787375062053975,,,3.139437796477886,7.366754272288746e-06,12423600.0,2.0,0.056358269404286,161462955.29431152,3753960507598.0,41819.82204217452,22.488336312570684
1989,29,0.0556689941437645,0.0,0.2972514422311407,0.778652357324965,2.606682122242097,0.0102275745663266,3.91253784558832,,,3.2665206449982542,3.1689139646979806e-05,12423600.0,2.0,0.056358269404286,160693376.2072754,3754006711344.0,41820.33676054503,22.488336312570684
1989,30,0.8510805159801244,0.0,1.3151383490587223,9.350787256527282,3.556262183203896,0.052374227980762,7.927960929483269,,,4.931518206411603,0.0002572627299501145,12423600.0,2.0,0.056358269404286,219835335.3577881,3754054778198.0,41820.872234287046,22.488336312570684
