Year,Feature_Name,Landcover_Class,Developable_Area_km2,Proportion,diff_prop,diff_dev
2016,Skokomish - Dosewallips,Open Space,6.7653,0.030935811,1.8489000000000005e-05,-0.0018000000000002458
2016,Skokomish - Dosewallips,Low Intensity,3.1248,0.01428883,-0.00010279499999999928,-0.02519999999999989
2016,Skokomish - Dosewallips,Medium Intensity,0.2538,0.001160556,-9.357099999999998e-05,-0.020699999999999996
2016,Skokomish - Dosewallips,High Intensity,0.0018,8.23e-06,1.0000000000001598e-08,0.0
2016,Skokomish - Dosewallips,Forest,198.513,0.907744036,-2.2096000000026983e-05,-0.176400000000001
2016,Skokomish - Dosewallips,Agriculture,10.0296,0.045862536,0.0001999660000000028,0.03509999999999991
2016,Kennedy - Goldsborough,Open Space,40.3533,0.057781426,-0.00019123000000000057,-0.17910000000000537
2016,Kennedy - Goldsborough,Low Intensity,21.0438,0.030132375,5.5744999999999406e-05,0.01529999999999987
2016,Kennedy - Goldsborough,Medium Intensity,4.9383,0.007071095,3.8840000000000055e-05,0.021600000000000286
2016,Kennedy - Goldsborough,High Intensity,0.8028,0.00114952,4.763300000000005e-05,0.032399999999999984
2016,Kennedy - Goldsborough,Forest,606.213,0.868029424,2.418700000006435e-05,-0.6651000000000522
2016,Kennedy - Goldsborough,Agriculture,25.0272,0.03583616,2.4824999999999153e-05,-0.010799999999999699
2016,Chambers - Clover,Open Space,41.5323,0.198763837,-0.0006881850000000078,-0.13589999999999947
2016,Chambers - Clover,Low Intensity,66.3966,0.317758539,-0.0002971720000000122,-0.04949999999999477
2016,Chambers - Clover,Medium Intensity,59.0076,0.28239652,0.001320724999999967,0.28709999999999525
2016,Chambers - Clover,High Intensity,14.6835,0.070271784,0.0005165650000000105,0.11069999999999958
2016,Chambers - Clover,Forest,20.5848,0.09851402,-0.0003073100000000051,-0.06029999999999802
2016,Chambers - Clover,Agriculture,6.7482,0.032295301,-0.0005446220000000015,-0.11249999999999982
2016,Deschutes,Open Space,68.3289,0.209887124,0.0004030420000000201,0.036000000000001364
2016,Deschutes,Low Intensity,43.4412,0.133439123,0.00020259799999999828,0.005400000000001626
2016,Deschutes,Medium Intensity,28.8207,0.088529068,0.0012304600000000027,0.36089999999999733
2016,Deschutes,High Intensity,8.0244,0.024648695,0.0005036810000000023,0.15299999999999958
2016,Deschutes,Forest,119.835,0.368099347,-0.0026312430000000053,-1.025100000000009
2016,Deschutes,Agriculture,57.1005,0.175396643,0.00029146099999999286,0.015299999999996317
2016,Nisqually,Open Space,52.2558,0.064038876,0.0008178799999999931,0.6587999999999994
2016,Nisqually,Low Intensity,31.5828,0.038704355,-0.00012257699999999871,-0.10529999999999973
2016,Nisqually,Medium Intensity,7.6671,0.009395942,0.00011073699999999964,0.08909999999999929
2016,Nisqually,High Intensity,0.4608,0.000564705,9.399999999996217e-08,0.0
2016,Nisqually,Forest,551.8125,0.676239814,-3.07539999999662e-05,-0.1169999999999618
2016,Nisqually,Agriculture,172.2222,0.211056307,-0.0007753819999999911,-0.661500000000018
2016,Snohomish,Open Space,208.7802,0.176538542,0.0013134959999999973,1.4616000000000042
2016,Snohomish,Low Intensity,71.496,0.060454965,6.225999999998066e-06,-0.02430000000001087
2016,Snohomish,Medium Intensity,49.7691,0.042083322,0.00022553499999999893,0.244800000000005
2016,Snohomish,High Intensity,17.775,0.01503003,3.327799999999943e-05,0.03149999999999764
2016,Snohomish,Forest,660.8358,0.558783778,-0.0002873740000000069,-0.6326999999999998
2016,Snohomish,Agriculture,173.9763,0.147109364,-0.0012911600000000134,-1.6046999999999798
2016,Cedar - Sammamish,Open Space,176.0805,0.266519089,-7.192999999999783e-05,-0.054000000000002046
2016,Cedar - Sammamish,Low Intensity,189.9711,0.287544188,-0.00024551999999999907,-0.16919999999998936
2016,Cedar - Sammamish,Medium Intensity,157.689,0.238681334,0.0011598449999999927,0.7604999999999791
2016,Cedar - Sammamish,High Intensity,39.4281,0.059679188,0.00022014800000000334,0.14399999999999835
2016,Cedar - Sammamish,Forest,88.0389,0.133257501,-0.000816510999999992,-0.5426999999999964
2016,Cedar - Sammamish,Agriculture,9.4599,0.0143187,-0.00024603399999999914,-0.1629000000000005
2016,Duwamish - Green,Open Space,67.3407,0.201932886,0.00011965899999999419,0.026099999999999568
2016,Duwamish - Green,Low Intensity,72.297,0.21679522,-0.0003332979999999819,-0.12600000000000477
2016,Duwamish - Green,Medium Intensity,68.8086,0.206334641,-0.00010069499999998399,-0.04770000000000607
2016,Duwamish - Green,High Intensity,37.0431,0.111080225,0.0004922750000000004,0.1566000000000045
2016,Duwamish - Green,Forest,42.381,0.127086853,-7.9170999999989e-05,-0.03509999999999991
2016,Duwamish - Green,Agriculture,45.6102,0.136770175,-9.87709999999975e-05,-0.042300000000004445
2016,Puyallup - White,Open Space,88.0335,0.080018095,0.00046658900000000336,0.5139000000000067
2016,Puyallup - White,Low Intensity,87.8004,0.079806219,-9.787199999999885e-05,-0.10710000000000264
2016,Puyallup - White,Medium Intensity,67.4793,0.061335345,0.0005697870000000022,0.6272999999999911
2016,Puyallup - White,High Intensity,30.51,0.02773208,0.000240327999999998,0.2646000000000015
2016,Puyallup - White,Forest,744.4602,0.676677484,-0.0002833869999999683,-0.3069000000000415
2016,Puyallup - White,Agriculture,81.8865,0.074430777,-0.0008954449999999947,-0.9846000000000004
2017,Nooksack,Open Space,73.7208,0.077823023,0.0012981300000000084,1.2212999999999994
2017,Nooksack,Low Intensity,39.1527,0.041331367,0.00020618399999999815,0.19080000000000297
2017,Nooksack,Medium Intensity,27.5535,0.029086725,0.000739598000000001,0.697499999999998
2017,Nooksack,High Intensity,13.9122,0.01468635,0.0003351420000000001,0.31590000000000096
2017,Nooksack,Forest,278.5842,0.294086127,-0.0013775730000000208,-1.3374000000000024
2017,Nooksack,Agriculture,514.3644,0.542986408,-0.0012014810000000598,-1.1979000000000042
2017,Upper Skagit,Open Space,5.4936,0.066751236,0.0004927620000000077,0.03960000000000008
2017,Upper Skagit,Low Intensity,2.5218,0.030641704,0.00042084199999999766,0.034199999999999786
2017,Upper Skagit,Medium Intensity,0.6102,0.007414374,0.00016530299999999946,0.013499999999999956
2017,Upper Skagit,High Intensity,0.1152,0.001399764,2.450000000000629e-07,0.0
2017,Upper Skagit,Forest,53.5806,0.651043261,0.0010979300000000247,0.08099999999999596
2017,Upper Skagit,Agriculture,19.9782,0.242749661,-0.0021770829999999963,-0.18270000000000053
2017,San Juan,Open Space,15.3252,0.046579314,0.00043009699999999734,0.1413000000000011
2017,San Juan,Low Intensity,6.2145,0.018888311,0.0002382390000000012,0.07830000000000048
2017,San Juan,Medium Intensity,1.0494,0.00318954,-2.7310000000000008e-05,-0.008999999999999897
2017,San Juan,High Intensity,0.144,0.000437673,3.556700000000002e-05,0.011699999999999988
2017,San Juan,Forest,233.9091,0.710941817,-0.0011829179999999218,-0.3924000000000092
2017,San Juan,Agriculture,72.3708,0.219963345,0.0005063250000000019,0.16559999999999775
2017,Lower Skagit - Samish,Open Space,51.048,0.07777694,0.0011277050000000066,0.7236000000000047
2017,Lower Skagit - Samish,Low Intensity,29.8269,0.045444386,0.00035079500000000097,0.2204999999999977
2017,Lower Skagit - Samish,Medium Intensity,19.971,0.030427897,0.0005185750000000003,0.33389999999999986
2017,Lower Skagit - Samish,High Intensity,11.1528,0.016992451,7.275899999999863e-05,0.044099999999998474
2017,Lower Skagit - Samish,Forest,185.1012,0.282020939,-0.0006529289999999688,-0.4895999999999958
2017,Lower Skagit - Samish,Agriculture,359.2386,0.547337388,-0.0014169040000000521,-1.04849999999999
2017,Lyre - Hoko,Open Space,3.4389,0.007319236,-7.850900000000004e-05,-0.036900000000000155
2017,Lyre - Hoko,Low Intensity,1.0962,0.002333114,3.448800000000005e-05,0.016199999999999992
2017,Lyre - Hoko,Medium Intensity,0.4878,0.001038217,3.9999999998461405e-09,0.0
2017,Lyre - Hoko,High Intensity,0.0126,2.68e-05,0.0,0.0
2017,Lyre - Hoko,Forest,455.2092,0.968851583,-3.076800000001434e-05,-0.01619999999996935
2017,Lyre - Hoko,Agriculture,9.5994,0.020431032,7.47829999999984e-05,0.03509999999999991
2017,Stillaguamish,Open Space,53.4573,0.087667484,0.0019100630000000035,1.158299999999997
2017,Stillaguamish,Low Intensity,10.6308,0.017434017,0.00024711399999999967,0.14939999999999998
2017,Stillaguamish,Medium Intensity,5.8149,0.009536165,0.00015169699999999925,0.0918000000000001
2017,Stillaguamish,High Intensity,0.9981,0.001636838,4.5950000000000114e-05,0.027900000000000036
2017,Stillaguamish,Forest,409.5045,0.671568324,-0.001147062000000032,-0.7497000000000185
2017,Stillaguamish,Agriculture,129.3678,0.212157172,-0.0012077630000000006,-0.7524000000000228
2017,Island,Open Space,58.6008,0.146311539,0.0030962880000000026,1.2177000000000007
2017,Island,Low Intensity,28.3797,0.070857012,0.0002186200000000027,0.07649999999999935
2017,Island,Medium Intensity,9.8775,0.024661647,0.0005105409999999998,0.20069999999999943
2017,Island,High Intensity,1.1412,0.002849291,-0.00015612000000000004,-0.06299999999999994
2017,Island,Forest,233.4015,0.582745161,-0.0023284130000000847,-1.0242000000000075
2017,Island,Agriculture,69.12,0.17257535,-0.0013409160000000253,-0.5642999999999887
2017,Quilcene - Snow,Open Space,22.6728,0.093474728,0.001389187,0.33479999999999777
2017,Quilcene - Snow,Low Intensity,13.5351,0.055802097,0.00022428099999999979,0.05310000000000059
2017,Quilcene - Snow,Medium Intensity,4.0113,0.016537665,1.6436000000001616e-05,0.0036000000000004917
2017,Quilcene - Snow,High Intensity,0.6309,0.002601055,-1.829999999999974e-05,-0.0044999999999999485
2017,Quilcene - Snow,Forest,168.8985,0.696329581,-2.1873000000005582e-05,-0.02159999999997808
2017,Quilcene - Snow,Agriculture,32.8068,0.135254874,-0.0015897310000000109,-0.38879999999999626
2017,Elwha - Dungeness,Open Space,27.3096,0.094687112,0.0029148709999999994,0.8207999999999984
2017,Elwha - Dungeness,Low Intensity,26.2764,0.091104829,0.001053786000000001,0.284399999999998
2017,Elwha - Dungeness,Medium Intensity,10.1277,0.03511449,-0.0003010140000000022,-0.09450000000000003
2017,Elwha - Dungeness,High Intensity,1.9683,0.006824437,0.00016726999999999975,0.04679999999999995
2017,Elwha - Dungeness,Forest,136.1889,0.472190498,-0.000424692999999976,-0.22500000000002274
2017,Elwha - Dungeness,Agriculture,86.5485,0.300078635,-0.003410218999999992,-1.0493999999999915
2017,Kitsap,Open Space,214.7193,0.204918871,0.0024210570000000042,2.5866000000000042
2017,Kitsap,Low Intensity,99.981,0.095417569,-5.330800000000191e-05,-0.032400000000009754
2017,Kitsap,Medium Intensity,30.7845,0.029379404,9.620400000000251e-05,0.10800000000000054
2017,Kitsap,High Intensity,6.1794,0.005897354,5.5318999999999854e-05,0.05940000000000012
2017,Kitsap,Forest,665.2296,0.634866537,-0.0020630270000000506,-2.0051999999999452
2017,Kitsap,Agriculture,30.9321,0.029520267,-0.00045624500000000096,-0.4707000000000008
2017,Skokomish - Dosewallips,Open Space,6.8004,0.031082115,0.00016479299999999988,0.03329999999999966
2017,Skokomish - Dosewallips,Low Intensity,3.0771,0.014064287,-0.00032733799999999993,-0.07289999999999974
2017,Skokomish - Dosewallips,Medium Intensity,0.2538,0.001160026,-9.410100000000008e-05,-0.020699999999999996
2017,Skokomish - Dosewallips,High Intensity,0.0018,8.23e-06,1.0000000000001598e-08,0.0
2017,Skokomish - Dosewallips,Forest,198.8658,0.908942073,0.0011759409999999582,0.176400000000001
2017,Skokomish - Dosewallips,Agriculture,9.7893,0.044743272,-0.000919297999999999,-0.2051999999999996
2017,Kennedy - Goldsborough,Open Space,40.3074,0.057677497,-0.00029515899999999623,-0.22500000000000142
2017,Kennedy - Goldsborough,Low Intensity,21.7647,0.031143994,0.0010673640000000012,0.7362000000000002
2017,Kennedy - Goldsborough,Medium Intensity,5.0166,0.007178457,0.0001462019999999998,0.09990000000000077
2017,Kennedy - Goldsborough,High Intensity,0.8055,0.001152623,5.073600000000001e-05,0.03510000000000002
2017,Kennedy - Goldsborough,Forest,606.2499,0.86750763,-0.000497607000000011,-0.6281999999999925
2017,Kennedy - Goldsborough,Agriculture,24.6969,0.035339798,-0.00047153700000000104,-0.34110000000000085
2017,Chambers - Clover,Open Space,41.4774,0.198478017,-0.000974005,-0.19079999999999586
2017,Chambers - Clover,Low Intensity,66.4848,0.318143645,8.793399999995621e-05,0.03870000000000573
2017,Chambers - Clover,Medium Intensity,59.3046,0.28378489,0.0027090949999999947,0.5840999999999994
2017,Chambers - Clover,High Intensity,14.715,0.070414346,0.0006591270000000093,0.142199999999999
2017,Chambers - Clover,Forest,20.4336,0.097779041,-0.0010422890000000018,-0.2115000000000009
2017,Chambers - Clover,Agriculture,6.5619,0.031400061,-0.001439862,-0.29879999999999995
2017,Deschutes,Open Space,68.8428,0.211256597,0.0017725150000000023,0.5498999999999938
2017,Deschutes,Low Intensity,43.7013,0.134105352,0.0008688270000000164,0.26550000000000296
2017,Deschutes,Medium Intensity,28.8945,0.088668005,0.0013693969999999944,0.4346999999999994
2017,Deschutes,High Intensity,8.1783,0.025096594,0.0009515800000000005,0.30689999999999973
2017,Deschutes,Forest,119.376,0.366326872,-0.004403718000000001,-1.484099999999998
2017,Deschutes,Agriculture,56.88,0.174546579,-0.0005586029999999909,-0.20519999999999783
2017,Nisqually,Open Space,52.7337,0.064624965,0.001403969000000005,1.1366999999999976
2017,Nisqually,Low Intensity,31.6764,0.038819317,-7.615000000002481e-06,-0.011699999999997601
2017,Nisqually,Medium Intensity,7.8444,0.009613285,0.0003280799999999997,0.26639999999999997
2017,Nisqually,High Intensity,0.4608,0.000564709,9.800000000002515e-08,0.0
2017,Nisqually,Forest,550.2726,0.674357147,-0.0019134209999999152,-1.6568999999999505
